DATAFLOW,LAST UPDATE,freq,nutrient,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,TR,2008,1133068,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,TR,2009,1413793,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,TR,2010,1343698,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,TR,2011,1259352,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,TR,2012,1431946,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,TR,2013,1584237,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,TR,2014,1492839,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,TR,2015,1486568,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,TR,2016,1896479,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,TR,2017,1764638,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,TR,2018,1527588,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,TR,2019,1682549,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,TR,2020,2052685,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,TR10,2014,20073,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,TR10,2015,19989,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,TR10,2016,25501,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,TR10,2017,23728,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,TR10,2018,27797,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,TR10,2019,30610,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,TR10,2020,16760,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,TR21,2014,110085,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,TR21,2015,109623,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,TR21,2016,139850,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,TR21,2017,130128,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,TR21,2018,101754,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,TR21,2019,112076,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,TR21,2020,158862,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,TR22,2014,46434,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,TR22,2015,46239,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,TR22,2016,58990,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,TR22,2017,54889,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,TR22,2018,50952,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,TR22,2019,56121,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,TR22,2020,68300,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,TR31,2014,36882,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,TR31,2015,36727,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,TR31,2016,46854,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,TR31,2017,43597,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,TR31,2018,37953,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,TR31,2019,41803,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,TR31,2020,62747,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,TR32,2014,58595,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,TR32,2015,58349,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,TR32,2016,74438,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,TR32,2017,69263,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,TR32,2018,59095,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,TR32,2019,65090,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,TR32,2020,69620,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,TR33,2014,79183,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,TR33,2015,78850,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,TR33,2016,100593,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,TR33,2017,93600,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,TR33,2018,77079,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,TR33,2019,84890,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,TR33,2020,102326,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,TR41,2014,50676,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,TR41,2015,50463,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,TR41,2016,64378,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,TR41,2017,59903,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,TR41,2018,52075,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,TR41,2019,57357,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,TR41,2020,66497,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,TR42,2014,36113,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,TR42,2015,35961,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,TR42,2016,45877,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,TR42,2017,42688,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,TR42,2018,38393,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,TR42,2019,42285,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,TR42,2020,51316,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,TR51,2014,46871,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,TR51,2015,46674,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,TR51,2016,59545,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,TR51,2017,55405,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,TR51,2018,45530,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,TR51,2019,50149,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,TR51,2020,52466,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,TR52,2014,142765,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,TR52,2015,142165,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,TR52,2016,181366,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,TR52,2017,168758,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,TR52,2018,154658,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,TR52,2019,170346,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,TR52,2020,257858,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,TR61,2014,43477,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,TR61,2015,43294,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,TR61,2016,55233,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,TR61,2017,51393,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,TR61,2018,39152,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,TR61,2019,43123,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,TR61,2020,51557,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,TR62,2014,118815,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,TR62,2015,118316,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,TR62,2016,150941,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,TR62,2017,140448,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,TR62,2018,123126,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,TR62,2019,135612,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,TR62,2020,154479,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,TR63,2014,90962,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,TR63,2015,90580,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,TR63,2016,115557,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,TR63,2017,107524,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,TR63,2018,70340,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,TR63,2019,77476,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,TR63,2020,109105,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,TR71,2014,80104,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,TR71,2015,79767,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,TR71,2016,101763,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,TR71,2017,94688,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,TR71,2018,71864,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,TR71,2019,79154,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,TR71,2020,101723,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,TR72,2014,69224,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,TR72,2015,68933,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,TR72,2016,87941,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,TR72,2017,81827,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,TR72,2018,65255,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,TR72,2019,71873,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,TR72,2020,86075,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,TR81,2014,4514,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,TR81,2015,4495,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,TR81,2016,5735,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,TR81,2017,5336,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,TR81,2018,7166,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,TR81,2019,7893,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,TR81,2020,4343,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,TR82,2014,16061,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,TR82,2015,15993,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,TR82,2016,20403,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,TR82,2017,18985,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,TR82,2018,16349,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,TR82,2019,18008,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,TR82,2020,19864,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,TR83,2014,75596,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,TR83,2015,75279,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,TR83,2016,96036,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,TR83,2017,89360,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,TR83,2018,74174,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,TR83,2019,81698,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,TR83,2020,107379,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,TR90,2014,44321,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,TR90,2015,44135,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,TR90,2016,56305,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,TR90,2017,52391,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,TR90,2018,50911,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,TR90,2019,56076,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,TR90,2020,58215,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,TRA1,2014,10815,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,TRA1,2015,10770,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,TRA1,2016,13740,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,TRA1,2017,12784,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,TRA1,2018,13388,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,TRA1,2019,14745,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,TRA1,2020,13686,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,TRA2,2014,9396,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,TRA2,2015,9357,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,TRA2,2016,11937,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,TRA2,2017,11107,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,TRA2,2018,12072,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,TRA2,2019,13296,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,TRA2,2020,11696,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,TRB1,2014,15553,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,TRB1,2015,15487,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,TRB1,2016,19758,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,TRB1,2017,18384,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,TRB1,2018,15107,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,TRB1,2019,16640,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,TRB1,2020,18229,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,TRB2,2014,9883,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,TRB2,2015,9841,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,TRB2,2016,12555,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,TRB2,2017,11682,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,TRB2,2018,15811,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,TRB2,2019,17415,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,TRB2,2020,14733,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,TRC1,2014,39552,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,TRC1,2015,39386,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,TRC1,2016,50246,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,TRC1,2017,46753,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,TRC1,2018,33579,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,TRC1,2019,36982,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,TRC1,2020,45341,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,TRC2,2014,169462,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,TRC2,2015,168750,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,TRC2,2016,215282,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,TRC2,2017,200316,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,TRC2,2018,151510,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,TRC2,2019,166906,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,TRC2,2020,269065,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,TRC3,2014,67426,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,TRC3,2015,67145,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,TRC3,2016,85655,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,TRC3,2017,79701,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,TRC3,2018,122497,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,TRC3,2019,134925,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,TRC3,2020,80445,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,UK,2000,1267999,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,UK,2001,1161989,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,UK,2002,1196998,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,UK,2003,1130995,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,UK,2004,1124999,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,UK,2005,1060986,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,UK,2006,1003003,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,UK,2007,1008015,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,UK,2008,1000999,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,UK,2009,948001,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,UK,2010,1016417,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,UK,2011,1022082,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,UK,2012,1000196,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,UK,2013,999000,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,UK,2014,1059748,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,UK,2015,1048546,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,UK,2016,1027000,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,UK,2017,1041000,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,UK,2018,1033000,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,UK,2019,1039000,p
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,AL,2000,15289,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,AL,2001,15101,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,AL,2002,16106,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,AL,2003,15337,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,AL,2004,16114,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,AL,2005,16584,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,AL,2006,13326,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,AL,2007,13710,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,AL,2008,12605,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,AL,2009,14884,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,AL,2010,13348,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,AL,2011,15676,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,AL,2012,15010,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,AL,2013,15187,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,AL,2014,14430,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,AL,2015,14300,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,AL,2016,14081,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,AL,2017,14190,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,AT,2000,25429,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,AT,2001,20180,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,AT,2002,18881,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,AT,2003,19432,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,AT,2004,16048,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,AT,2005,15752,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,AT,2006,14731,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,AT,2007,18163,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,AT,2008,13808,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,AT,2009,7256,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,AT,2010,12527,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,AT,2011,9947,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,AT,2012,12301,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,AT,2013,14234,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,AT,2014,14110,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,AT,2015,12495,r
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,AT,2016,15451,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,AT,2017,11789,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,AT,2018,13110,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,AT,2019,13238,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,AT,2020,12208,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,AT11,2001,2002,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,AT11,2002,1642,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,AT11,2003,1746,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,AT11,2004,1137,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,AT11,2005,1208,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,AT11,2006,935,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,AT11,2007,1189,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,AT11,2008,1149,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,AT11,2009,581,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,AT11,2010,837,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,AT11,2011,878,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,AT11,2012,1125,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,P,T,AT11,2013,1106,
