DATAFLOW,LAST UPDATE,freq,currency,prod_veg,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,01920000,LU,2003,9.05,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,01920000,LU,2004,8.00,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,01920000,LU,2005,8.00,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,01920000,LU,2006,10.00,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,01920000,LU,2007,15.00,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,01920000,LU,2008,11.00,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,01920000,LU,2009,7.17,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,01920000,LU,2010,12.75,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,01920000,LU,2011,16.5,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,01920000,LU,2012,20.5,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,01920000,LU,2013,13.93,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,01920000,LU,2014,12.08,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,01920000,LU,2015,13.78,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,01920000,LU,2016,11.47,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,01920000,LU,2017,12.98,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,01920000,LU,2018,14.96,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,01920000,LU,2019,13.82,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,01920000,LU,2020,14.59,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,01920000,LV,2000,5.48,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,01920000,LV,2001,4.78,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,01920000,LV,2002,4.82,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,01920000,LV,2003,5.21,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,01920000,LV,2004,5.99,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,01920000,LV,2005,5.75,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,01920000,LV,2006,6.31,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,01920000,LV,2007,10.21,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,01920000,LV,2008,8.31,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,01920000,LV,2009,5.91,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,01920000,LV,2010,9.28,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,01920000,LV,2011,11.47,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,01920000,LV,2012,13.4,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,01920000,LV,2013,10.57,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,01920000,LV,2014,12.32,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,01920000,LV,2015,12.21,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,01920000,LV,2016,10.72,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,01920000,LV,2017,11.12,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,01920000,LV,2018,14.06,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,01920000,LV,2019,12.94,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,01920000,LV,2020,13.25,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,01920000,NL,2002,9.55,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,01920000,NL,2003,10.55,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,01920000,NL,2004,9.75,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,01920000,NL,2005,8.95,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,01920000,NL,2006,11.00,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,01920000,NL,2007,18.75,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,01920000,NL,2008,13.35,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,01920000,NL,2009,9.55,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,01920000,NL,2010,16.85,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,01920000,NL,2011,18.30,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,01920000,NL,2012,22.5,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,01920000,NL,2013,17.05,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,01920000,NL,2014,13.85,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,01920000,NL,2015,14.30,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,01920000,NL,2016,13.70,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,01920000,NL,2017,14.05,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,01920000,NL,2018,18.30,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,01920000,NL,2019,15.05,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,01920000,NL,2020,17.15,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,01920000,PL,2000,46.09,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,01920000,PL,2001,40.28,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,01920000,PL,2002,37.01,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,01920000,PL,2003,43.63,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,01920000,PL,2004,41.45,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,01920000,PL,2005,30.85,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,01920000,PL,2006,36.88,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,01920000,PL,2007,61.11,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,01920000,PL,2008,52.90,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,01920000,PL,2009,37.38,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,01920000,PL,2010,47.10,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,01920000,PL,2011,72.93,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,01920000,PL,2012,80.63,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,01920000,PL,2013,65.54,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,01920000,PL,2014,59.3,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,01920000,PL,2015,56.49,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,01920000,PL,2016,57.40,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,01920000,PL,2017,58.66,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,01920000,PL,2018,66.06,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,01920000,PL,2019,64.87,p
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,01920000,PL,2020,62.63,p
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,01920000,PT,2000,10.53,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,01920000,PT,2001,12.64,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,01920000,PT,2002,11.00,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,01920000,PT,2003,11.24,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,01920000,PT,2004,13.00,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,01920000,PT,2005,12.52,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,01920000,PT,2006,11.75,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,01920000,PT,2007,16.39,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,01920000,PT,2008,17.72,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,01920000,PT,2009,13.98,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,01920000,PT,2010,14.38,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,01920000,PT,2011,19.48,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,01920000,PT,2012,21.76,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,01920000,PT,2013,19.89,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,01920000,PT,2014,17.91,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,01920000,PT,2015,17.84,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,01920000,PT,2016,16.70,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,01920000,PT,2017,17.00,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,01920000,PT,2018,17.00,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,01920000,PT,2019,19.43,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,01920000,PT,2020,18.00,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,01920000,RO,2001,24.50,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,01920000,RO,2002,31.88,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,01920000,RO,2003,52.22,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,01920000,SE,2005,82.64,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,01920000,SE,2006,92.21,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,01920000,SE,2007,161.75,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,01920000,SE,2008,119.00,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,01920000,SE,2009,91.00,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,01920000,SE,2010,140.00,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,01920000,SE,2011,158,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,01920000,SE,2012,174,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,01920000,SE,2013,149,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,01920000,SE,2014,124.70,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,01920000,SE,2015,116.80,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,01920000,SE,2016,112.60,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,01920000,SE,2017,118.90,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,01920000,SE,2018,177.90,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,01920000,SE,2019,133.90,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,01920000,SE,2020,141.90,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,01920000,SI,2001,10.83,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,01920000,SI,2002,17.45,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,01920000,SI,2003,12.46,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,01920000,SI,2004,10.80,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,01920000,SI,2005,11.84,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,01920000,SI,2006,11.80,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,01920000,SI,2007,17.02,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,01920000,SI,2008,18.29,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,01920000,SI,2009,9.53,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,01920000,SI,2010,14.43,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,01920000,SI,2011,22.11,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,01920000,SI,2012,18.32,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,01920000,SI,2013,16.22,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,01920000,SI,2014,15.39,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,01920000,SI,2015,13.95,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,01920000,SI,2016,13.16,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,01920000,SI,2017,12.86,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,01920000,SI,2018,13.92,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,01920000,SI,2019,15.22,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,01920000,SI,2020,13.70,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,01920000,SK,2000,11.49,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,01920000,SK,2001,12.18,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,01920000,SK,2002,11.55,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,01920000,SK,2003,12.05,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,01920000,SK,2004,11.15,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,01920000,SK,2005,9.19,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,01920000,SK,2006,10.85,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,01920000,SK,2007,15.47,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,01920000,SK,2008,13.51,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,02110000,AT,2000,14.57,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,02110000,AT,2001,19.19,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,02110000,AT,2002,19.13,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,02110000,AT,2003,20.52,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,02110000,AT,2004,19.07,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,02110000,AT,2005,17.73,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,02110000,AT,2006,22.21,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,02110000,AT,2007,33.24,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,02110000,AT,2008,34.49,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,02110000,AT,2009,20.86,p
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,02110000,AT,2010,34.94,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,02110000,AT,2011,41.55,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,02110000,AT,2012,46.11,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,02110000,AT,2013,34.15,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,02110000,AT,2014,29.01,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,02110000,AT,2015,33.48,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,02110000,AT,2016,34.11,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,02110000,AT,2017,33.25,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,02110000,AT,2018,32.19,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,02110000,AT,2019,34.38,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,02110000,AT,2020,34.67,p
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,02110000,BE,2000,16.37,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,02110000,BE,2001,19.62,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,02110000,BE,2002,19.73,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,02110000,BE,2015,,z
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,02110000,BG,2000,23.35,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,02110000,BG,2001,23.96,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,02110000,BG,2002,26.75,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,02110000,BG,2003,30.29,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,02110000,BG,2004,32.58,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,02110000,BG,2005,32.98,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,02110000,BG,2006,33.54,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,02110000,BG,2007,39.77,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,02110000,BG,2008,62.45,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,02110000,BG,2009,53.58,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,02110000,BG,2010,54.67,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,02110000,BG,2011,80.55,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,02110000,BG,2012,90.13,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,02110000,BG,2013,69.39,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,02110000,BG,2014,62.75,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,02110000,BG,2015,67.04,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,02110000,BG,2016,65.79,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,02110000,BG,2017,64.67,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,02110000,BG,2018,66.10,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,02110000,BG,2019,67.30,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,02110000,BG,2020,71.03,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,02110000,CZ,2000,617.60,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,02110000,CZ,2001,719.00,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,02110000,CZ,2002,708.40,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,02110000,CZ,2003,756.20,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,02110000,CZ,2004,758.00,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,02110000,CZ,2005,573.90,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,02110000,CZ,2006,663.70,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,02110000,CZ,2007,741.80,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,02110000,CZ,2008,978.50,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,02110000,CZ,2009,710.40,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,02110000,CZ,2010,773.70,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,02110000,CZ,2011,1120.70,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,02110000,CZ,2012,1184,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,02110000,CZ,2013,1095.00,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,02110000,CZ,2014,972.00,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,02110000,CZ,2015,986.00,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,02110000,CZ,2016,1013.00,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,02110000,CZ,2017,1057.00,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,02110000,CZ,2018,928.00,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,02110000,CZ,2019,943.00,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,02110000,CZ,2020,988.00,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,02110000,DE,2000,17.86,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,02110000,DE,2001,20.72,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,02110000,DE,2002,22.32,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,02110000,DE,2003,24.03,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,02110000,DE,2004,22.91,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,02110000,DE,2005,19.24,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,02110000,DE,2006,22.82,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,02110000,DE,2007,28.51,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,02110000,DE,2008,38.17,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,02110000,DE,2009,26.02,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,02110000,DE,2010,32.66,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,02110000,DE,2011,44.39,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,02110000,DE,2012,43.92,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,02110000,DE,2013,39.97,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,02110000,DE,2014,33.47,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,02110000,DE,2015,34.96,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,02110000,DE,2016,35.62,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,02110000,DE,2017,36.97,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,02110000,DE,2018,35.30,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,02110000,DE,2019,35.85,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,02110000,DE,2020,36.81,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,02110000,DK,2000,143.73,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,02110000,DK,2001,164.56,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,02110000,DK,2002,173.86,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,NAC,02110000,DK,2003,171.64,
